lloc,scloc,calculated_length,volume,difficulty,effort,time,bugs,Target
0.017045455,0.020408163,0.012695022,0.012227778,0.244404973,0.006104864,0.006104864,0.012227778,0
0.017045455,0.020408163,0.015033519,0.013843152,0.279024705,0.007773055,0.007773055,0.013843152,0
0.015625,0.017687075,0.008336724,0.008133986,0.142095915,0.002557032,0.002557032,0.008133986,0
0.021306818,0.024489796,0.01395451,0.015159378,0.266106895,0.008142043,0.008142043,0.015159378,0
0.017045455,0.019047619,0.008336724,0.008133986,0.142095915,0.002557032,0.002557032,0.008133986,0
0.022727273,0.02585034,0.01395451,0.015159378,0.266106895,0.008142043,0.008142043,0.015159378,0
0.017045455,0.019047619,0.008336724,0.008133986,0.142095915,0.002557032,0.002557032,0.008133986,0
0.022727273,0.02585034,0.01395451,0.015159378,0.266106895,0.008142043,0.008142043,0.015159378,0
0.015625,0.017687075,0.008336724,0.008133986,0.142095915,0.002557032,0.002557032,0.008133986,0
0.021306818,0.024489796,0.01395451,0.015159378,0.266106895,0.008142043,0.008142043,0.015159378,0
0.035511364,0.040816327,0.038091387,0.047388795,0.382565924,0.03515291,0.03515291,0.047388795,0
0.035511364,0.040816327,0.034920219,0.041366312,0.369449378,0.029727688,0.029727688,0.041366312,0
0.019886364,0.021768707,0.013291747,0.013788771,0.142095915,0.004288541,0.004288541,0.013788771,0
0.025568182,0.031292517,0.040187549,0.031766932,0.206039076,0.013471038,0.013471038,0.031766932,0
0.015625,0.012244898,0.008336724,0.006268619,0.09946714,0.00148607,0.00148607,0.006268619,0
0.052556818,0.047619048,0.027638858,0.025718045,0.240142096,0.012515203,0.012515203,0.025718044,0
0.009943182,0.00952381,0.024674133,0.024507342,0.269982238,0.013258496,0.013258496,0.024507342,0
0.009943182,0.00952381,0.024674133,0.024507342,0.269982238,0.013258496,0.013258496,0.024507342,0
0.022727273,0.020408163,0.034863418,0.040340528,0.195655144,0.016323686,0.016323686,0.040340528,0
0.014204545,0.013605442,0.007203837,0.007840057,0.166455214,0.00282136,0.00282136,0.007840057,0
0.001420455,0,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.002840909,0.001360544,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.009943182,0.008163265,0.024674133,0.024507342,0.269982238,0.013258496,0.013258496,0.024507342,0
0.002840909,0.005442177,0.065606015,0.080811666,0.21056031,0.034778482,0.034778482,0.080811666,0
0.021306818,0.019047619,0.01423214,0.013032544,0.161042037,0.004509234,0.004509234,0.013032544,0
0.012784091,0.00952381,0.011473182,0.009904215,0.217880403,0.004482351,0.004482351,0.009904215,0
0.002840909,0.001360544,0.005279403,0.003451007,0.056838366,0.000554908,0.000554908,0.003451007,0
0.035511364,0.039455782,0.021793105,0.019746704,0.245115453,0.009814091,0.009814091,0.019746704,0
0.005681818,0.005442177,0.00426333,0.00286182,0.056838366,0.000464703,0.000464703,0.00286182,0
0.042613636,0.042176871,0.022700036,0.020614692,0.346714032,0.014048973,0.014048973,0.020614692,0
0.048295455,0.050340136,0.009516716,0.009367102,0.123149793,0.002607072,0.002607072,0.009367101,0
0.019886364,0.017687075,0.002605226,0.001757389,0.028419183,0.000192649,0.000192649,0.001757388,0
0.019886364,0.014965986,0.01395451,0.012500836,0.204101405,0.005315063,0.005315063,0.012500836,0
0.036931818,0.034013605,0.009160304,0.009848465,0.435760805,0.008412782,0.008412782,0.009848465,0
0.012784091,0.010884354,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.011363636,0.00952381,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.017045455,0.014965986,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.018465909,0.016326531,0.002605226,0.001757389,0.028419183,0.000192649,0.000192649,0.001757388,0
0.026988636,0.024489796,0.005640702,0.004688065,0.03653895,0.000563927,0.000563927,0.004688065,0
0.012784091,0.012244898,0.006358412,0.004493215,0.056838366,0.000714471,0.000714471,0.004493215,0
0.014204545,0.012244898,0,0,0,0,0,0,0
0.009943182,0.008163265,0.002605226,0.001757389,0.028419183,0.000192649,0.000192649,0.001757388,0
0.034090909,0.031292517,0.001759801,0.001250048,0.028419183,0.000140866,0.000140866,0.001250048,0
0.041193182,0.043537415,0.016327223,0.012449222,0.220248668,0.005662039,0.005662039,0.012449222,0
0.034090909,0.027210884,0.00426333,0.004422813,0.090941385,0.00099048,0.00099048,0.004422813,0
0.005681818,0.004081633,0.002605226,0.001757389,0.028419183,0.000192649,0.000192649,0.001757388,0
0.005681818,0.004081633,0.00426333,0.003252069,0.073889876,0.000631996,0.000631996,0.003252068,0
0.005681818,0.004081633,0.002605226,0.001757389,0.028419183,0.000192649,0.000192649,0.001757388,0
0.004261364,0.002721088,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.025568182,0.024489796,0.003322937,0.005217661,0.184724689,0.002083377,0.002083377,0.005217661,0
0.009943182,0.006802721,0.00795358,0.00649002,0.034734557,0.00075225,0.00075225,0.00649002,0
0.009943182,0.008163265,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.017045455,0.016326531,0.010738555,0.009645258,0.119360568,0.002615379,0.002615379,0.009645258,0
0.005681818,0.004081633,0,0,0,0,0,0,0
0.007102273,0.005442177,0.001759801,0.001250048,0.028419183,0.000140866,0.000140866,0.001250048,0
0.001420455,0,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.001420455,0,0,0,0,0,0,0,0
0.038352273,0.03537415,0.005279403,0.00386336,0.056838366,0.000618039,0.000618039,0.00386336,0
0.009943182,0.008163265,0.002605226,0.001757389,0.028419183,0.000192649,0.000192649,0.001757388,0
0.007102273,0.005442177,0.001759801,0.001250048,0.028419183,0.000140866,0.000140866,0.001250048,0
0.009943182,0.008163265,0.001238756,0.001300827,0.009473061,9.29E-05,9.29E-05,0.001300827,0
0.032670455,0.031292517,0.025543776,0.023299171,0.156305506,0.007801809,0.007801809,0.023299171,0
0.022727273,0.107482993,0.00426333,0.00286182,0.056838366,0.000464703,0.000464703,0.00286182,0
0.007102273,0.005442177,0,0,0,0,0,0,0
0.002840909,0.002721088,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.004261364,0.004081633,0.002605226,0.001757389,0.028419183,0.000192649,0.000192649,0.001757388,0
0.002840909,0.002721088,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.034090909,0.03537415,0.012938437,0.009626123,0.126594542,0.002738728,0.002738728,0.009626123,0
0.008522727,0.008163265,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.002840909,0.002721088,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.110795455,0.106122449,0.015125385,0.017817919,0.087287491,0.003742991,0.003742991,0.017817919,0
0.021306818,0.020408163,0.002084181,0.001552091,0,7.92E-05,7.92E-05,0.001552091,0
0.082386364,0.069387755,0.060578965,0.058989439,0.235168739,0.028031806,0.028031806,0.058989439,0
0.072443182,0.069387755,0,0.000260165,0.028419183,3.98E-05,3.98E-05,0.000260165,0
0.299715909,0.337414966,0.044606657,0.044126024,0.072339738,0.008017862,0.008017862,0.044126024,0
0.008522727,0.004081633,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.021306818,0.048979592,0.000521045,0.022831577,0.76731794,0.032983543,0.032983543,0.022831577,0
0.001420455,0.001360544,0.001238756,0.001300827,0.009473061,9.29E-05,9.29E-05,0.001300827,0
0.008522727,0.006802721,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.005681818,0.005442177,0.00426333,0.003252069,0.073889876,0.000631996,0.000631996,0.003252068,0
0.004261364,0.004081633,0.006773588,0.004925341,0.028419183,0.000515994,0.000515994,0.00492534,0
0.007102273,0.006802721,0.006358412,0.004925341,0.069018016,0.000894045,0.000894045,0.00492534,0
0.004261364,0.004081633,0.004561693,0.003252069,0.028419183,0.000345208,0.000345208,0.003252068,0
0.001420455,0.001360544,0.002605226,0.001757389,0.028419183,0.000192649,0.000192649,0.001757388,0
0.026988636,0.027210884,0.003545619,0.00302653,0.039786856,0.00038928,0.00038928,0.00302653,0
0.012784091,0.012244898,0.002605226,0.001757389,0.028419183,0.000192649,0.000192649,0.001757388,0
0.012784091,0.012244898,0.005279403,0.004688065,0.085257549,0.00099683,0.00099683,0.004688065,0
0.002840909,0.004081633,0.002605226,0.001757389,0.028419183,0.000192649,0.000192649,0.001757388,0
0.002840909,0.004081633,0.002605226,0.001757389,0.028419183,0.000192649,0.000192649,0.001757388,0
0.002840909,0.002721088,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.002840909,0.002721088,0.001759801,0.001854134,0.047365305,0.000274458,0.000274458,0.001854134,0
0.002840909,0.002721088,0,0,0,0,0,0,0
0.002840909,0.002721088,0.005279403,0.004275712,0.071047957,0.000796913,0.000796913,0.004275712,0
0.026988636,0.023129252,0.008336724,0.005802277,0.085257549,0.001224279,0.001224279,0.005802277,0
0.034090909,0.028571429,0.025067591,0.029944112,0.249789661,0.015076581,0.015076581,0.029944112,0
0.034090909,0.05170068,0.009516716,0.007441648,0.097888297,0.001733622,0.001733622,0.007441648,0
0.029829545,0.028571429,0.009516716,0.006478921,0.085257549,0.001362406,0.001362406,0.006478921,0
0.009943182,0.008163265,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.014204545,0.012244898,0,0.000260165,0.028419183,3.98E-05,3.98E-05,0.000260165,0
0.086647727,0.082993197,0.023757957,0.036811388,0.15062167,0.011905692,0.011905692,0.036811387,0
0.015625,0.019047619,0.023595124,0.017036145,0.151568976,0.005577127,0.005577127,0.017036145,0
0.011363636,0.012244898,0.011728612,0.010140529,0.037892244,0.001225224,0.001225224,0.010140529,0
0.009943182,0.010884354,0.011728612,0.010140529,0.037892244,0.001225224,0.001225224,0.010140529,0
0.008522727,0.013605442,0.004561693,0.003252069,0.028419183,0.000345208,0.000345208,0.003252068,0
0.032670455,0.028571429,0.002605226,0.001757389,0.028419183,0.000192649,0.000192649,0.001757388,0
0.044034091,0.043537415,0.010738555,0.008654716,0.107992895,0.002170529,0.002170529,0.008654716,0
0.007102273,0.005442177,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.024147727,0.021768707,0.003545619,0.002661342,0.028419183,0.000284914,0.000284914,0.002661342,0
0.011363636,0.00952381,0,0,0,0,0,0,0
0.015625,0.013605442,0.00426333,0.00286182,0.056838366,0.000464703,0.000464703,0.00286182,0
0.079545455,0.092517007,0.002477512,0.003774943,0.170515098,0.001428209,0.001428209,0.003774943,0
0.004261364,0.002721088,0,0,0,0,0,0,0
0.019886364,0.017687075,0.005279403,0.00386336,0.056838366,0.000618039,0.000618039,0.00386336,0
0.009943182,0.006802721,0.001759801,0.00245822,0.085257549,0.00054164,0.00054164,0.002458219,0
0.029829545,0.058503401,0.008336724,0.009533011,0.170515098,0.0034852,0.0034852,0.009533011,0
0.049715909,0.048979592,0.026757276,0.025099516,0.422944311,0.020541652,0.020541652,0.025099516,0
0.025568182,0.021768707,0.012695022,0.009105792,0.159147425,0.003141389,0.003141389,0.009105792,0
0.042613636,0.039455782,0.023222558,0.018228994,0.205621147,0.007757306,0.007757306,0.018228994,0
0.015625,0.012244898,0.003545619,0.003756907,0.051154529,0.00056074,0.00056074,0.003756907,0
0.035511364,0.031292517,0.015557202,0.011130975,0.124607187,0.003116975,0.003116975,0.011130975,0
0.004261364,0.004081633,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.009943182,0.014965986,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.038352273,0.039455782,0.00989313,0.006960285,0.056838366,0.001092182,0.001092182,0.006960285,0
0.034090909,0.031292517,0.001759801,0.001552091,0.047365305,0.000233353,0.000233353,0.001552091,0
0.015625,0.013605442,0.002605226,0.001757389,0.028419183,0.000192649,0.000192649,0.001757388,0
0.038352273,0.038095238,0.024674133,0.017862401,0.192618907,0.007180096,0.007180096,0.017862401,0
0.009943182,0.00952381,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.012784091,0.010884354,0.012938437,0.009105792,0.126594542,0.002593885,0.002593885,0.009105792,0
0.012784091,0.010884354,0.015248214,0.01058854,0.156305506,0.003585448,0.003585448,0.01058854,0
0.005681818,0.004081633,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.008522727,0.006802721,0.006358412,0.005357466,0.069018016,0.000969656,0.000969656,0.005357466,0
0.035511364,0.038095238,0.041822462,0.040090916,0.232253323,0.018875167,0.018875167,0.040090916,0
0.028409091,0.02585034,0.017927277,0.013232833,0.154275565,0.004413425,0.004413425,0.013232833,0
0.008522727,0.00952381,0.007203837,0.00468997,0.085257549,0.000997218,0.000997218,0.00468997,0
0.009943182,0.017687075,0.011998044,0.012445311,0.136928791,0.003759278,0.003759278,0.012445311,0
0.004261364,0.004081633,0,0,0,0,0,0,0
0.005681818,0.004081633,0.001759801,0.001250048,0.028419183,0.000140866,0.000140866,0.001250048,0
0.059659091,0.06122449,0.002605226,0.009491346,0.184724689,0.003719143,0.003719143,0.009491346,0
0.004261364,0.008163265,0.001759801,0.001250048,0.028419183,0.000140866,0.000140866,0.001250048,0
0.021306818,0.020408163,0.00426333,0.003252069,0.073889876,0.000631996,0.000631996,0.003252068,0
0.009943182,0.00952381,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.008522727,0.004081633,0.00814423,0.007667644,0.194874397,0.003165611,0.003165611,0.007667644,0
0.008522727,0.004081633,0.006124828,0.004925341,0.123149793,0.001398113,0.001398113,0.00492534,0
0.053977273,0.042176871,0.025067591,0.043233994,0.402355801,0.033632239,0.033632239,0.043233994,0
0.007102273,0.005442177,0.007203837,0.006940032,0.133976148,0.002086454,0.002086454,0.006940032,0
0.014204545,0.00952381,0.011678949,0.013969968,0.227353464,0.006522675,0.006522675,0.013969968,0
0.008522727,0.006802721,0.001042091,0.001560993,0.085257549,0.000358485,0.000358485,0.001560993,0
0.024147727,0.021768707,0.007203837,0.008740082,0.166455214,0.00313632,0.00313632,0.008740081,0
0.005681818,0.004081633,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.021306818,0.019047619,0.007203837,0.005589995,0.101497082,0.001351548,0.001351548,0.005589995,0
0.014204545,0.00952381,0.004561693,0.003252069,0.028419183,0.000345208,0.000345208,0.003252068,0
0.015625,0.010884354,0.006124828,0.004493215,0.104203671,0.001118776,0.001118776,0.004493215,0
0.019886364,0.013605442,0.017652284,0.014357249,0.231725646,0.006815321,0.006815321,0.014357249,0
0.025568182,0.020408163,0.010457109,0.0106358,0.192618907,0.004311648,0.004311648,0.0106358,0
0.022727273,0.020408163,0.014906918,0.014385587,0.380817052,0.010749678,0.010749678,0.014385587,0
0.051136364,0.044897959,0.047600521,0.05549384,0.657701091,0.068681243,0.068681243,0.055493839,0
0.03125,0.028571429,0.030678879,0.028177112,0.233812369,0.013377899,0.013377899,0.028177112,0
0.022727273,0.020408163,0.019308149,0.023737152,0.289875666,0.013703058,0.013703058,0.023737152,0
0.017045455,0.012244898,0.019006286,0.014023952,0.198934281,0.005818498,0.005818498,0.014023952,0
0.018465909,0.013605442,0.021793105,0.01621608,0.195381883,0.006608372,0.006608372,0.01621608,0
0.055397727,0.05170068,0.054575467,0.052605088,0.477958986,0.048058598,0.048058598,0.052605088,0
0.026988636,0.019047619,0.032224932,0.03739964,0.291605529,0.021629219,0.021629219,0.03739964,0
0.012784091,0.010884354,0.006124828,0.004493215,0.104203671,0.001118776,0.001118776,0.004493215,0
0.008522727,0.006802721,0.01423214,0.014095961,0.184724689,0.005481573,0.005481573,0.014095961,0
0.002840909,0.001360544,0.005108755,0.004688065,0.153463588,0.001602894,0.001602894,0.004688065,0
0.009943182,0.008163265,0.01029319,0.008159444,0.206039076,0.003531617,0.003531617,0.008159444,0
0.009943182,0.008163265,0.003322937,0.002661342,0.078152753,0.000545831,0.000545831,0.002661342,0
0.008522727,0.006802721,0.001042091,0.001560993,0.085257549,0.000358485,0.000358485,0.001560993,0
0.028409091,0.02585034,0.01423214,0.021539878,0.279455299,0.012039214,0.012039214,0.021539878,0
0.005681818,0.004081633,0.001759801,0.001552091,0.047365305,0.000233353,0.000233353,0.001552091,0
0.021306818,0.019047619,0.007203837,0.005589995,0.101497082,0.001351548,0.001351548,0.005589995,0
0.014204545,0.00952381,0.004561693,0.003252069,0.028419183,0.000345208,0.000345208,0.003252068,0
0.015625,0.010884354,0.006124828,0.004493215,0.104203671,0.001118776,0.001118776,0.004493215,0
0.014204545,0.012244898,0.019308149,0.01859487,0.221669627,0.00845446,0.00845446,0.01859487,0
0.032670455,0.029931973,0.028070907,0.03314039,0.255772647,0.017032274,0.017032274,0.03314039,0
0.029829545,0.023129252,0.027638858,0.035614506,0.329662522,0.023055035,0.023055035,0.035614505,0
0.021306818,0.019047619,0.014906918,0.014385587,0.380817052,0.010749678,0.010749678,0.014385587,0
0.045454545,0.039455782,0.033944122,0.038114244,0.537257887,0.038967999,0.038967999,0.038114244,0
0.053977273,0.048979592,0.066234336,0.067960488,0.539964476,0.069617818,0.069617818,0.067960488,0
0.034090909,0.031292517,0.0369585,0.037142586,0.254679601,0.019001329,0.019001329,0.037142586,0
0.022727273,0.020408163,0.023595124,0.030157484,0.29366489,0.017579754,0.017579754,0.030157484,0
0.017045455,0.012244898,0.019006286,0.014023952,0.198934281,0.005818498,0.005818498,0.014023952,0
0.018465909,0.013605442,0.021793105,0.01621608,0.195381883,0.006608372,0.006608372,0.01621608,0
0.055397727,0.05170068,0.054575467,0.052605088,0.477958986,0.048058598,0.048058598,0.052605088,0
0.025568182,0.019047619,0.030678879,0.035128446,0.288067173,0.020099141,0.020099141,0.035128446,0
0.012784091,0.010884354,0.010457109,0.006673631,0.113676732,0.00175601,0.00175601,0.006673631,0
0.029829545,0.023129252,0.036498284,0.035830209,0.298969805,0.021204565,0.021204565,0.035830209,0
0.008522727,0.006802721,0.001042091,0.001560993,0.085257549,0.000358485,0.000358485,0.001560993,0
0.026988636,0.024489796,0.007203837,0.011440156,0.231413347,0.005446024,0.005446024,0.011440156,0
0.005681818,0.004081633,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.021306818,0.019047619,0.007203837,0.005589995,0.101497082,0.001351548,0.001351548,0.005589995,0
0.014204545,0.00952381,0.004561693,0.003252069,0.028419183,0.000345208,0.000345208,0.003252068,0
0.015625,0.010884354,0.006124828,0.004493215,0.104203671,0.001118776,0.001118776,0.004493215,0
0.014204545,0.012244898,0.01423214,0.014095961,0.184724689,0.005481573,0.005481573,0.014095961,0
0.032670455,0.029931973,0.023595124,0.026578937,0.246299586,0.013227153,0.013227153,0.026578937,0
0.029829545,0.023129252,0.027638858,0.035614506,0.329662522,0.023055035,0.023055035,0.035614505,0
0.021306818,0.019047619,0.014906918,0.014385587,0.380817052,0.010749678,0.010749678,0.014385587,0
0.045454545,0.039455782,0.030940806,0.035484735,0.563896419,0.038006803,0.038006803,0.035484735,0
0.053977273,0.048979592,0.061020396,0.062552245,0.54627985,0.064810106,0.064810106,0.062552245,0
0.032670455,0.029931973,0.033787332,0.032607062,0.245115453,0.016131095,0.016131095,0.032607062,0
0.021306818,0.019047619,0.020714096,0.025844114,0.291296625,0.01497396,0.01497396,0.025844114,0
0.017045455,0.012244898,0.019006286,0.014023952,0.198934281,0.005818498,0.005818498,0.014023952,0
0.018465909,0.013605442,0.021793105,0.01621608,0.195381883,0.006608372,0.006608372,0.01621608,0
0.055397727,0.05170068,0.054575467,0.052605088,0.477958986,0.048058598,0.048058598,0.052605088,0
0.025568182,0.019047619,0.023222558,0.025982513,0.287535263,0.014876164,0.014876164,0.025982513,0
0.012784091,0.010884354,0.007203837,0.00468997,0.085257549,0.000997218,0.000997218,0.00468997,0
0.029829545,0.023129252,0.038091387,0.03812372,0.303866648,0.022890469,0.022890469,0.03812372,0
0.008522727,0.006802721,0.001042091,0.001560993,0.085257549,0.000358485,0.000358485,0.001560993,0
0.024147727,0.021768707,0.012938437,0.019512412,0.281608267,0.010994742,0.010994742,0.019512412,0
0.005681818,0.004081633,0.002477512,0.002429907,0.113676732,0.000673145,0.000673145,0.002429906,0
0.021306818,0.019047619,0.007203837,0.005589995,0.101497082,0.001351548,0.001351548,0.005589995,0
0.014204545,0.00952381,0.004561693,0.003252069,0.028419183,0.000345208,0.000345208,0.003252068,0
0.015625,0.010884354,0.006124828,0.004493215,0.104203671,0.001118776,0.001118776,0.004493215,0
0.015625,0.013605442,0.028070907,0.02819216,0.215173814,0.012432681,0.012432681,0.02819216,0
0.032670455,0.029931973,0.030678879,0.037656204,0.324237042,0.023998487,0.023998487,0.037656204,0
0.029829545,0.023129252,0.027638858,0.035614506,0.329662522,0.023055035,0.023055035,0.035614505,0
0.021306818,0.019047619,0.014906918,0.014385587,0.380817052,0.010749678,0.010749678,0.014385587,0
0.048295455,0.042176871,0.035473085,0.041079718,0.539964476,0.042181296,0.042181296,0.041079718,0
0.055397727,0.050340136,0.061423245,0.061091491,0.469300562,0.054821607,0.054821607,0.061091491,0
0.032670455,0.029931973,0.044603224,0.046843706,0.312611012,0.028833361,0.028833361,0.046843706,0
0.021306818,0.019047619,0.027638858,0.036851563,0.369449378,0.026502025,0.026502025,0.036851563,0
0.017045455,0.012244898,0.019006286,0.014023952,0.198934281,0.005818498,0.005818498,0.014023952,0
0.018465909,0.013605442,0.021793105,0.01621608,0.195381883,0.006608372,0.006608372,0.01621608,0
0.055397727,0.05170068,0.054575467,0.052605088,0.477958986,0.048058598,0.048058598,0.052605088,0
0.026988636,0.019047619,0.023222558,0.031350333,0.357747362,0.021907289,0.021907289,0.031350333,0
0.012784091,0.010884354,0.007203837,0.005139983,0.101497082,0.001246562,0.001246562,0.005139982,0
0.024147727,0.020408163,0.024674133,0.021486914,0.236826525,0.01034518,0.01034518,0.021486914,0
0.002840909,0.001360544,0,0,0,0,0,0,0
0.008522727,0.006802721,0.001042091,0.001560993,0.085257549,0.000358485,0.000358485,0.001560993,0
0.024147727,0.021768707,0.015557202,0.020352375,0.233911737,0.009696892,0.009696892,0.020352375,0
0.005681818,0.004081633,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.021306818,0.019047619,0.007203837,0.005589995,0.101497082,0.001351548,0.001351548,0.005589995,0
0.014204545,0.00952381,0.004561693,0.003252069,0.028419183,0.000345208,0.000345208,0.003252068,0
0.015625,0.010884354,0.006124828,0.004493215,0.104203671,0.001118776,0.001118776,0.004493215,0
0.018465909,0.016326531,0.022143549,0.022688891,0.232368614,0.010733986,0.010733986,0.022688891,0
0.032670455,0.029931973,0.032224932,0.038037942,0.308904163,0.023185734,0.023185734,0.038037942,0
0.029829545,0.023129252,0.027638858,0.035614506,0.329662522,0.023055035,0.023055035,0.035614505,0
0.021306818,0.019047619,0.014906918,0.014385587,0.380817052,0.010749678,0.010749678,0.014385587,0
0.051136364,0.044897959,0.04304641,0.05025703,0.601175024,0.057101137,0.057101137,0.05025703,0
0.032670455,0.029931973,0.042955349,0.044465394,0.308691125,0.027062042,0.027062042,0.044465393,0
0.021306818,0.019047619,0.027638858,0.034995977,0.34955595,0.023916783,0.023916783,0.034995977,0
0.017045455,0.012244898,0.019006286,0.014023952,0.198934281,0.005818498,0.005818498,0.014023952,0
0.018465909,0.013605442,0.021793105,0.01621608,0.195381883,0.006608372,0.006608372,0.01621608,0
0.055397727,0.05170068,0.054575467,0.052605088,0.477958986,0.048058598,0.048058598,0.052605088,0
0.025568182,0.017687075,0.040187549,0.049114944,0.305506217,0.029594329,0.029594329,0.049114944,0
0.012784091,0.010884354,0.006124828,0.004493215,0.104203671,0.001118776,0.001118776,0.004493215,0
0.029829545,0.023129252,0.034920219,0.035512589,0.312611012,0.02189413,0.02189413,0.035512589,0
0.002840909,0.001360544,0.002605226,0.001757389,0.028419183,0.000192649,0.000192649,0.001757388,0
0.005681818,0.004081633,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.021306818,0.019047619,0.007203837,0.005589995,0.101497082,0.001351548,0.001351548,0.005589995,0
0.014204545,0.00952381,0.004561693,0.003252069,0.028419183,0.000345208,0.000345208,0.003252068,0
0.015625,0.010884354,0.006124828,0.004493215,0.104203671,0.001118776,0.001118776,0.004493215,0
0.011363636,0.008163265,0.008336724,0.006734961,0.113676732,0.00177166,0.00177166,0.006734961,0
0.035511364,0.02585034,0.02580702,0.035815154,0.45154924,0.031080152,0.031080152,0.035815154,0
0.021306818,0.019047619,0.014906918,0.014385587,0.380817052,0.010749678,0.010749678,0.014385587,0
0.046875,0.040816327,0.030940806,0.03739964,0.596802842,0.042268975,0.042268975,0.03739964,0
0.055397727,0.050340136,0.061020396,0.064743375,0.566804815,0.069467267,0.069467267,0.064743375,0
0.015625,0.013605442,0.024051518,0.020018268,0.136112929,0.005978158,0.005978158,0.020018267,0
0.021306818,0.019047619,0.01395451,0.017286211,0.312611012,0.010732208,0.010732208,0.017286211,0
0.017045455,0.012244898,0.019006286,0.014023952,0.198934281,0.005818498,0.005818498,0.014023952,0
0.018465909,0.013605442,0.021793105,0.01621608,0.195381883,0.006608372,0.006608372,0.01621608,0
0.055397727,0.05170068,0.054575467,0.052605088,0.477958986,0.048058598,0.048058598,0.052605088,0
0.018465909,0.013605442,0.016573275,0.016869879,0.220795191,0.007652873,0.007652873,0.016869878,0
0.012784091,0.010884354,0.006124828,0.004493215,0.104203671,0.001118776,0.001118776,0.004493215,0
0.011363636,0.008163265,0.007065221,0.006940032,0.208407342,0.003048831,0.003048831,0.006940032,0
0.034090909,0.029931973,0.005640702,0.004688065,0.03653895,0.000563927,0.000563927,0.004688065,0
0.014204545,0.00952381,0.009160304,0.007923011,0.239533113,0.003924265,0.003924265,0.007923011,0
0.009943182,0.008163265,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.007102273,0.005442177,0.013771384,0.010666785,0.063396639,0.001788339,0.001788339,0.010666785,0
0.008522727,0.008163265,0.000521045,0.000358363,0,1.83E-05,1.83E-05,0.000358363,0
0.015625,0.014965986,0.009913862,0.010932037,0.002583562,0.000609828,0.000609828,0.010932037,0
0.008522727,0.008163265,0.000521045,0.000976892,0.028419183,0.000112986,0.000112986,0.000976892,0
0.014204545,0.013605442,0.010434908,0.011292555,0.054254804,0.00170186,0.00170186,0.011292555,0
0.014204545,0.013605442,0.010434908,0.011292555,0.054254804,0.00170186,0.00170186,0.011292555,0
0.008522727,0.008163265,0.005640702,0.004688065,0.03653895,0.000563927,0.000563927,0.004688065,0
0.007102273,0.006802721,0.010434908,0.008404375,0.033586307,0.000951488,0.000951488,0.008404375,0
0.015625,0.014965986,0.007491299,0.006040007,0.06749556,0.001071857,0.001071857,0.006040007,0
0.034090909,0.029931973,0.017912204,0.016317296,0.078152753,0.00315926,0.00315926,0.016317296,0
0.009943182,0.00952381,0.005640702,0.00716218,0.060898249,0.001177206,0.001177206,0.00716218,0
0.009943182,0.00952381,0.003545619,0.004852473,0.073889876,0.000926024,0.000926024,0.004852473,0
0.024147727,0.023129252,0.015788546,0.020476461,0.070100651,0.003655384,0.003655384,0.020476461,0
0.024147727,0.023129252,0.018757629,0.026163623,0.184724689,0.010100507,0.010100507,0.026163623,0
0.026988636,0.02585034,0.020793233,0.028879434,0.132622854,0.008413638,0.008413638,0.028879434,0
0.03125,0.032653061,0.026114441,0.032360454,0.166455214,0.011402166,0.011402166,0.032360454,0
0.028409091,0.027210884,0.00426333,0.00286182,0.056838366,0.000464703,0.000464703,0.00286182,0
