loc,lloc,scloc,comments,single_comments,blanks,calculated_length,volume,difficulty,effort,time,bugs,Target
0.003236246,0.007503126,0.004200642,0.006872852,0.007575758,0.003270111,0.001132496,0.000930908,0.025952548,6.65E-05,6.65E-05,0.000930908,0
0.004643309,0.009587328,0.007659995,0,0,0.003270111,0.019511502,0.020438278,0.089156713,0.003394254,0.003394254,0.020438278,0
0.000703532,0.001667361,0.001235483,0,0,0.001962067,0.000395667,0.000642657,0.012358356,3.19E-05,3.19E-05,0.000642657,0
0.001829182,0.003751563,0.002718063,0.003436426,0.003787879,0.002616089,0.0037462,0.004278499,0.030895891,0.000328603,0.000328603,0.004278499,0
0.018573238,0.028761984,0.021744502,0.130584192,0.113636364,0.011118378,0.044367315,0.05504725,0.205743747,0.019006335,0.019006335,0.05504725,0
0.003799071,0.007919967,0.004447739,0.010309278,0.015151515,0.005232178,0.005492041,0.0035017,0.018537534,0.00020166,0.00020166,0.0035017,0
0.006050373,0.003334723,0.005683222,0.048109966,0.053030303,0.004578156,0.001997106,0.001739414,0,4.96E-05,4.96E-05,0.001739414,0
0.000703532,0.002084202,0.001235483,0,0,0.001962067,0.000665702,0.000425994,0,1.21E-05,1.21E-05,0.000425994,0
0.000844238,0.002084202,0.00148258,0,0,0.001962067,0.001290611,0.00113137,0.006179178,4.37E-05,4.37E-05,0.00113137,0
0.001969889,0.004168404,0.003212256,0,0,0.002616089,0.000166425,0.000268123,0.009268767,1.25E-05,1.25E-05,0.000268123,0
0.011819333,0.027928303,0.018038053,0,0,0.009156311,0.017560459,0.016008573,0.108298228,0.003133996,0.003133996,0.016008573,0
0.010975095,0.026677782,0.01680257,0,0,0.008502289,0.023273592,0.021197087,0.108908015,0.004165839,0.004165839,0.021197087,0
0.011397214,0.026260942,0.017790956,0,0,0.007848267,0.024448108,0.02263399,0.111225207,0.004528321,0.004528321,0.02263399,0
0.011256508,0.026677782,0.017296763,0,0,0.008502289,0.024448108,0.02263399,0.111225207,0.004528321,0.004528321,0.02263399,0
0.011397214,0.010421009,0.018038053,0.013745704,0.015151515,0.004578156,0.051665647,0.055067795,0.064289747,0.00702039,0.00702039,0.055067795,0
0.032643872,0.034597749,0.051643192,0.037800687,0.03030303,0.0117724,0.102775614,0.124809991,0.210316755,0.043943022,0.043943022,0.124809991,0
0.034613761,0.033764068,0.055349642,0.034364261,0.026515152,0.0117724,0.099849392,0.12080805,0.209554737,0.042393127,0.042393127,0.12080805,0
0.036865063,0.025010421,0.060785767,0.04467354,0.022727273,0.008502289,0.119474567,0.143739193,0.186164176,0.045263285,0.045263285,0.143739193,0
0.039538483,0.029178825,0.064492216,0.048109966,0.026515152,0.010464356,0.148702165,0.172886696,0.208260177,0.060314004,0.060314004,0.172886696,0
0.005346841,0.009587328,0.006424512,0.027491409,0.03030303,0.004578156,0,0,0,0,0,0,0
0.006050373,0.012505211,0.008401285,0.024054983,0.026515152,0.003270111,0.011348717,0.012133339,0.102299727,0.00226565,0.00226565,0.012133339,0
0.011819333,0.022092539,0.014084507,0.034364261,0.003787879,0.009156311,0.028245935,0.019636727,0.242413912,0.007905815,0.007905815,0.019636727,0
0.015477698,0.027094623,0.017296763,0.058419244,0.075757576,0.013734467,0.037337666,0.045572361,0.229865427,0.017431742,0.017431742,0.045572361,0
0.015759111,0.031679867,0.020014826,0.048109966,0.064393939,0.011118378,0.019913734,0.019469862,0.18401894,0.006084247,0.006084247,0.019469862,0
0.00422119,0.006669446,0.003459353,0.034364261,0.03030303,0.007194245,0.011657806,0.010554536,0.206878884,0.003681003,0.003681003,0.010554536,0
0.027437737,0.037515632,0.025945145,0.16838488,0.185606061,0.026160889,0.112364833,0.149971427,0.203079731,0.051127528,0.051127528,0.149971427,0
0.009005206,0.01167153,0.010130961,0.037800687,0.041666667,0.009810334,0.00096607,0.001036089,0.003707507,3.58E-05,3.58E-05,0.001036089,0
0.011256508,0.027511463,0.015814183,0.034364261,0.037878788,0.0058862,0.006641503,0.006358194,0.055612603,0.000731041,0.000731041,0.006358194,0
0.009849444,0.022509379,0.011613541,0.054982818,0.060606061,0.006540222,0.004398676,0.004355783,0.058464532,0.000522149,0.000522149,0.004355783,0
0.009568032,0.016673614,0.009883865,0.06185567,0.068181818,0.008502289,0.002930693,0.002360488,0.022245041,0.000150466,0.000150466,0.002360488,0
0.008723793,0.015006253,0.008895478,0.06185567,0.068181818,0.007194245,0.008341134,0.006063203,0.062674521,0.000764021,0.000764021,0.006063203,0
0.000844238,0.001250521,0.00074129,0.010309278,0.011363636,0.001962067,0.000332851,0.000285625,0.037075069,2.85E-05,2.85E-05,0.000285625,0
0.002392008,0.004168404,0.002470966,0.017182131,0.018939394,0.003270111,0,0.000214219,0.055612603,3.05E-05,3.05E-05,0.000214219,0
0.006613198,0.012922051,0.007907092,0.030927835,0.034090909,0.0058862,0.000832127,0.000851507,0.037075069,7.69E-05,7.69E-05,0.000851507,0
0.006753905,0.013755732,0.008154188,0.030927835,0.034090909,0.0058862,0.001132496,0.000930908,0.025952548,6.65E-05,6.65E-05,0.000930908,0
0.006613198,0.013338891,0.007907092,0.030927835,0.034090909,0.0058862,0.000832127,0.000851507,0.037075069,7.69E-05,7.69E-05,0.000851507,0
0.013367103,0.02334306,0.01383741,0.10652921,0.113636364,0.007848267,0.01590483,0.011519176,0.076798357,0.001697049,0.001697049,0.011519176,0
0.011256508,0.020425177,0.012107734,0.089347079,0.09469697,0.0058862,0.006291686,0.00447636,0.085736097,0.00072713,0.00072713,0.00447636,0
0.00731673,0.012922051,0.009389671,0.051546392,0.049242424,0.002616089,0.008828044,0.008077286,0.182594714,0.002518094,0.002518094,0.008077286,0
0.012241452,0.030429346,0.017790956,0.010309278,0.011363636,0.009810334,0.015882998,0.010684805,0.040164658,0.000968848,0.000968848,0.010684805,0
0.010975095,0.020842018,0.013343217,0.024054983,0.026515152,0.013080445,0.006911538,0.005660359,0.080329316,0.000869314,0.000869314,0.005660359,0
0.006472492,0.012505211,0.007907092,0,0,0.003924133,0.010122725,0.006692956,0.08187411,0.001042358,0.001042358,0.006692956,0
0.010271563,0.018757816,0.01531999,0,0,0.009156311,0.073551091,0.057502844,0.048992055,0.005976236,0.005976236,0.057502844,0
0.02040242,0.046269279,0.027427724,0,0,0.024198823,0.021538681,0.014762839,0.040701978,0.001349197,0.001349197,0.014762839,0
0.027859856,0.078365986,0.044230294,0,0,0.014388489,0.032919763,0.023700786,0.084287852,0.003756536,0.003756536,0.023700786,0
0.023920079,0.060858691,0.037064492,0.006872852,0.007575758,0.013734467,0.014789286,0.010716237,0.040346399,0.000974699,0.000974699,0.010716237,0
0.0088645,0.0237599,0.013590314,0,0.007575758,0.0058862,0.014247677,0.009526887,0.037075069,0.000818733,0.000818733,0.009526887,0
0.00309554,0.007919967,0.004694836,0,0,0.003924133,0.000166425,0.000381299,0.018537534,2.38E-05,2.38E-05,0.000381299,0
0.016603349,0.038766153,0.021991599,0.034364261,0.037878788,0.014388489,0.024304628,0.020455334,0.182285755,0.006336476,0.006336476,0.020455333,0
0.003939778,0.008753647,0.006177415,0,0,0.003924133,0.000665702,0.000591795,0,1.69E-05,1.69E-05,0.000591795,0
0.00309554,0.007503126,0.004200642,0.003436426,0.003787879,0.004578156,0.001361737,0.000999688,0.04819759,0.000107874,0.000107874,0.000999688,0
0.066835514,0.103376407,0.064739313,0.06185567,0.071969697,0.047743623,0.059489594,0.048231808,0.343787003,0.02690879,0.02690879,0.048231808,0
0.024764317,0.021258858,0.013343217,0.037800687,0.041666667,0.022236756,0.001457036,0.000785469,0.018537534,4.68E-05,4.68E-05,0.000785469,0
0.010552976,0.020425177,0.011860638,0.017182131,0.011363636,0.013080445,0.004969079,0.002906182,0.074150138,0.00042233,0.00042233,0.002906182,0
0.035598706,0.061692372,0.036570299,0.04467354,0.045454545,0.028776978,0.030295005,0.025140212,0.346720552,0.014157656,0.014157656,0.025140212,0
0.004361897,0.008753647,0.005683222,0,0.003787879,0.006540222,0.000832127,0.000482341,0.018537534,2.95E-05,2.95E-05,0.000482341,0
0.002814127,0.006252605,0.004200642,0,0,0.003924133,0.005401556,0.003720202,0.087391234,0.000615541,0.000615541,0.003720202,0
0.002954833,0.006252605,0.004447739,0,0,0.003924133,0.003340073,0.002103546,0.084448768,0.00034238,0.00034238,0.002103546,0
0.002673421,0.006669446,0.003953546,0,0,0.003924133,0.002930693,0.001976504,0.018537534,0.000114712,0.000114712,0.001976504,0
0.003799071,0.009170488,0.005436126,0,0,0.005232178,0.002662808,0.001592521,0.055612603,0.000187679,0.000187679,0.001592521,0
0.00154777,0.004168404,0.002470966,0,0,0.002616089,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.004361897,0.011254689,0.006671609,0,0,0.004578156,0.002392773,0.001410745,0.037075069,0.000124706,0.000124706,0.001410744,0
0.005909667,0.013338891,0.008648382,0,0,0.004578156,0.002163531,0.001351833,0.018537534,7.91E-05,7.91E-05,0.001351833,0
0.028563388,0.056273447,0.040276748,0,0,0.015042511,0.135677508,0.100156922,0.130472312,0.022962554,0.022962554,0.100156922,0
0.006894611,0.008336807,0.003706449,0,0,0.0058862,0.003340073,0.001967612,0.084448768,0.000320854,0.000320854,0.001967612,0
0.029407626,0.056273447,0.039782555,0.051546392,0.053030303,0.024198823,0.018251599,0.013930398,0.213181646,0.0049868,0.0049868,0.013930398,0
0.029126214,0.062526053,0.036323202,0.075601375,0.083333333,0.026814912,0.037837456,0.028961949,0.207136798,0.010072676,0.010072676,0.028961949,0
0.000562825,0.001250521,0.000494193,0,0,0.001308044,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.001829182,0.002084202,0.00074129,0,0,0.002616089,0,7.14E-05,0.018537534,6.11E-06,6.11E-06,7.14E-05,0
0.009145912,0.021258858,0.012849024,0.017182131,0.015151515,0.007848267,0.010292868,0.007286633,0.139434498,0.001785257,0.001785257,0.007286633,0
0.029970452,0.057940809,0.035087719,0.192439863,0.204545455,0.013080445,0.045875322,0.045221483,0.405244582,0.029511816,0.029511816,0.045221483,0
0.040945547,0.077532305,0.048678033,0.250859107,0.257575758,0.018966645,0.057261708,0.069792204,0.577785679,0.064057823,0.064057823,0.069792204,0
0.002532714,0.004585244,0.002718063,0.006872852,0.007575758,0.001962067,0.002300956,0.001287232,0.055612603,0.000152871,0.000152871,0.001287232,0
0.003517659,0.007086286,0.004447739,0.006872852,0.007575758,0.001962067,0.003429969,0.001967612,0.055612603,0.000230445,0.000230445,0.001967612,0
0.006191079,0.01167153,0.008154188,0.006872852,0.007575758,0.004578156,0.007536447,0.004348428,0.092687672,0.000753861,0.000753861,0.004348428,0
0.000422119,0.001250521,0.00074129,0,0,0.001962067,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.006331786,0.012922051,0.008154188,0.027491409,0.026515152,0.005232178,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.007176024,0.014172572,0.009389671,0.010309278,0.011363636,0.008502289,0.002662808,0.001464527,0.055612603,0.000173085,0.000173085,0.001464527,0
0.001125651,0.003334723,0.001976773,0,0,0.001962067,0.000832127,0.000482341,0.018537534,2.95E-05,2.95E-05,0.000482341,0
0.013789222,0.025010421,0.017049666,0.06185567,0.068181818,0.009156311,0.010565216,0.013630763,0.086270833,0.002206165,0.002206165,0.013630763,0
0.005206135,0.010837849,0.006177415,0,0.003787879,0.009156311,0.002392773,0.003263433,0.092687672,0.000568301,0.000568301,0.003263433,0
0.003658365,0.008753647,0.004941932,0.006872852,0.007575758,0.004578156,0.004132627,0.003784533,0.116280898,0.000797307,0.000797307,0.003784533,0
0.004924722,0.010421009,0.006177415,0.010309278,0.011363636,0.006540222,0.008006763,0.006892204,0.145373297,0.001753038,0.001753038,0.006892204,0
0.003799071,0.009587328,0.005683222,0,0,0.004578156,0.000832127,0.000574633,0.018537534,3.48E-05,3.48E-05,0.000574633,0
0.015196285,0.038766153,0.023721275,0,0,0.007848267,0.014246581,0.011920113,0.189082851,0.00382619,0.00382619,0.011920113,0
0.012944984,0.030846186,0.021250309,0,0,0.0058862,0.006911538,0.004545849,0.059732055,0.000553652,0.000553652,0.004545849,0
0.016462642,0.03543143,0.023721275,0,0,0.015696534,0.033332415,0.051087305,0.34397425,0.028514382,0.028514382,0.051087305,0
0.012241452,0.022926219,0.01606128,0.006872852,0.007575758,0.015042511,0.02008168,0.014009048,0.062510291,0.001752699,0.001752699,0.014009048,0
0.002110595,0.004585244,0.002718063,0.006872852,0.007575758,0.003270111,0.001132496,0.000830676,0.018537534,4.94E-05,4.94E-05,0.000830676,0
0.003376952,0.007503126,0.004200642,0,0,0.004578156,0.001457036,0.001213907,0.030895891,9.57E-05,9.57E-05,0.001213907,0
0.026734206,0.057523968,0.034346429,0.103092784,0.113636364,0.015696534,0.045106064,0.034000186,0.173016988,0.010033443,0.010033443,0.034000186,0
0.003939778,0.006252605,0.006918705,0,0,0.001962067,0.001290611,0.00113137,0,3.22E-05,3.22E-05,0.00113137,0
0.022794428,0.044601917,0.026686434,0.075601375,0.075757576,0.020274689,0.004132627,0.004498596,0.149985506,0.001182175,0.001182175,0.004498596,0
0.011819333,0.028761984,0.01754386,0.006872852,0.007575758,0.009156311,0.005721283,0.004478524,0.05097822,0.000484306,0.000484306,0.004478524,0
0.009427325,0.020842018,0.013590314,0,0,0.009810334,0.001457036,0.000999688,0.018537534,5.90E-05,5.90E-05,0.000999688,0
0.009005206,0.026260942,0.014825797,0,0,0.004578156,0.038707354,0.031076944,0.19764667,0.010352062,0.010352062,0.031076944,0
0.000140706,0.000833681,0.000494193,0,0,0.001308044,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.006894611,0.016673614,0.010625154,0,0,0.0058862,0.002662808,0.00300046,0.111225207,0.000610887,0.000610887,0.00300046,0
0.006050373,0.015006253,0.009636768,0,0,0.004578156,0.002662808,0.00300046,0.111225207,0.000610887,0.000610887,0.00300046,0
0.001266357,0.003334723,0.001976773,0,0,0.002616089,0.004545845,0.002555428,0.074150138,0.000372341,0.000372341,0.002555428,0
0.00154777,0.004168404,0.002470966,0,0,0.002616089,0.004545845,0.002555428,0.074150138,0.000372341,0.000372341,0.002555428,0
0.003658365,0.007919967,0.004694836,0,0,0.006540222,0.000832127,0.000482341,0.018537534,2.95E-05,2.95E-05,0.000482341,0
0.00309554,0.007086286,0.004694836,0,0,0.003924133,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.00309554,0.007086286,0.004694836,0,0,0.003924133,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.002814127,0.006669446,0.004447739,0.003436426,0.003787879,0.002616089,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.004361897,0.010004168,0.006424512,0.003436426,0.003787879,0.004578156,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.026030674,0.044601917,0.026686434,0.10652921,0.121212121,0.029431001,0.046311836,0.040785582,0.291794524,0.019493996,0.019493996,0.040785582,0
0.014774166,0.014589412,0.016308377,0.079037801,0.090909091,0.0117724,0.016434905,0.016839443,0.056614632,0.001952125,0.001952125,0.016839443,0
0.004924722,0.012505211,0.007659995,0.003436426,0.003787879,0.003924133,0.005842616,0.004403479,0.09886685,0.000805794,0.000805794,0.004403479,0
0.009990151,0.014172572,0.008895478,0,0,0.002616089,0.004668711,0.003285105,0.06131646,0.000410098,0.000410098,0.003285105,0
0.000562825,0.000833681,0.001235483,0,0,0.001308044,0,0,0,0,0,0,0
0.005065428,0.009587328,0.007659995,0,0,0.005232178,0.004601912,0.003784533,0.018537534,0.000217784,0.000217784,0.003784533,0
0.008160968,0.015839933,0.012601927,0,0.003787879,0.003270111,0.025887297,0.037046033,0.491244663,0.0290928,0.0290928,0.037046033,0
0.000984944,0.003334723,0.001729676,0,0,0.001962067,0.000832127,0.000482341,0.018537534,2.95E-05,2.95E-05,0.000482341,0
0.001125651,0.003334723,0.001976773,0,0,0.001962067,0.004399521,0.002847299,0.150154029,0.000755036,0.000755036,0.002847299,0
0.012382158,0.027928303,0.018038053,0.020618557,0.022727273,0.007848267,0.016252483,0.010390267,0.262615071,0.004520651,0.004520651,0.010390267,0
0.008160968,0.022926219,0.013590314,0,0,0.003924133,0.005325616,0.004598522,0,0.000131076,0.000131076,0.004598522,0
0.002673421,0.006252605,0.004447739,0,0,0.002616089,0.015142621,0.014270208,0.146615045,0.003639937,0.003639937,0.014270208,0
0.004784016,0.013338891,0.007907092,0.003436426,0.003787879,0.002616089,0.006641503,0.004946818,0.043254247,0.000474762,0.000474762,0.004946818,0
0.002814127,0.007919967,0.004694836,0.003436426,0.003787879,0.001962067,0,0,0,0,0,0,0
0.002814127,0.007919967,0.004694836,0.003436426,0.003787879,0.001962067,0,0,0,0,0,0,0
0.002814127,0.007919967,0.004694836,0.003436426,0.003787879,0.001962067,0,0,0,0,0,0,0
0.003376952,0.009587328,0.005436126,0.006872852,0.007575758,0.001962067,0.011649085,0.015280944,0.17713644,0.004617105,0.004617105,0.015280944,0
0.003658365,0.004168404,0.006918705,0,0,0.000654022,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.015336992,0.028345144,0.021250309,0.006872852,0,0.015042511,0.01374589,0.010449799,0.080129988,0.001594185,0.001594185,0.010449799,0
0.002251302,0.004168404,0.002470966,0.013745704,0.015151515,0.003270111,0.001457036,0.000892579,0.018537534,5.29E-05,5.29E-05,0.000892578,0
0.000844238,0.001667361,0.00074129,0,0,0.001962067,0.000665702,0.000425994,0,1.21E-05,1.21E-05,0.000425994,0
0.001266357,0.002501042,0.001235483,0,0,0.002616089,0.000665702,0.000425994,0,1.21E-05,1.21E-05,0.000425994,0
0.010975095,0.016256774,0.009389671,0.010309278,0.011363636,0.015696534,0.00788109,0.004902601,0.125643289,0.00110069,0.00110069,0.004902601,0
0.004080484,0.004168404,0.00222387,0,0,0.007848267,0.017885,0.012013563,0.10146861,0.002227951,0.002227951,0.012013562,0
0.003799071,0.004168404,0.00222387,0,0,0.007194245,0.013540086,0.009711469,0.111225207,0.00194992,0.00194992,0.009711469,0
0.004361897,0.005835765,0.003212256,0,0,0.007194245,0.008641502,0.006137951,0.087391234,0.001009343,0.001009343,0.006137951,0
0.000562825,0.001250521,0.00074129,0.006872852,0.007575758,0.001308044,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.021528071,0.029595665,0.019273536,0.092783505,0.102272727,0.020928712,0.080673434,0.090292653,0.413769089,0.060065644,0.060065644,0.090292653,0
0.003799071,0.003334723,0.001729676,0,0,0.007194245,0.011973626,0.008393327,0.105046029,0.001606487,0.001606487,0.008393327,0
0.004502603,0.004585244,0.002470966,0.010309278,0.011363636,0.007194245,0.01249154,0.011916728,0.156244933,0.003219795,0.003219795,0.011916728,0
0.009286619,0.007919967,0.004694836,0.017182131,0.018939394,0.007194245,0.004457168,0.002701364,0.102799055,0.000515284,0.000515284,0.002701364,0
0.004080484,0.006252605,0.003212256,0,0,0.0058862,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.031236809,0.015006253,0.007659995,0,0,0.030739045,0.007858492,0.005003218,0.055612603,0.000576552,0.000576552,0.005003218,0
0.003236246,0.007919967,0.004694836,0.003436426,0.003787879,0.003924133,0.003730338,0.002160406,0.074150138,0.000316042,0.000316042,0.002160406,0
0.001266357,0.002917882,0.001729676,0.006872852,0.007575758,0.001962067,0.001801679,0.001286709,0.023833973,8.64E-05,8.64E-05,0.001286709,0
0.004080484,0.012505211,0.006671609,0,0,0.003270111,0.001457036,0.001106797,0.018537534,6.51E-05,6.51E-05,0.001106797,0
0.01308569,0.027511463,0.018285149,0.024054983,0.03030303,0.009156311,0.005042972,0.004160716,0.018537534,0.000239229,0.000239229,0.004160716,0
0.002251302,0.001667361,0.003953546,0.003436426,0.003787879,0.001308044,0,0.000785469,0.203912879,0.000291057,0.000291057,0.000785469,0
0.005487547,0.012505211,0.008154188,0,0,0.0058862,0.007682222,0.010568935,0.186351004,0.003350138,0.003350138,0.010568935,0
0.004924722,0.011254689,0.007907092,0,0,0.003924133,0.019511502,0.023001989,0.117404385,0.004820974,0.004820974,0.023001989,0
0.014070635,0.026260942,0.019026439,0.041237113,0.045454545,0.009156311,0.005101188,0.006181529,0.108576988,0.001220137,0.001220137,0.006181529,0
0.009849444,0.02334306,0.01531999,0.003436426,0.003787879,0.006540222,0.015334427,0.011732746,0.046608658,0.001180399,0.001180399,0.011732746,0
0.015055579,0.026260942,0.020509019,0.054982818,0.060606061,0.007194245,0.005272213,0.00588377,0.063027617,0.000744848,0.000744848,0.00588377,0
0.002251302,0.004585244,0.003706449,0,0,0.002616089,0.001457036,0.001749454,0.037075069,0.00015367,0.00015367,0.001749454,0
0.004924722,0.007919967,0.005436126,0.024054983,0.026515152,0.003924133,0.004132627,0.002784845,0.08257629,0.000442044,0.000442044,0.002784845,0
0.006050373,0.009170488,0.008895478,0.010309278,0.011363636,0.004578156,0.031501735,0.024440582,0.026187945,0.00168369,0.00168369,0.024440582,0
0.00731673,0.016256774,0.010872251,0.006872852,0.007575758,0.0058862,0.015334427,0.013419053,0.051375453,0.001448198,0.001448198,0.013419053,0
0.005487547,0.014589412,0.007412898,0.010309278,0.011363636,0.0058862,0.000665702,0.000425994,0,1.21E-05,1.21E-05,0.000425994,0
0.00422119,0.012505211,0.005436126,0.010309278,0.011363636,0.005232178,0.000665702,0.000425994,0,1.21E-05,1.21E-05,0.000425994,0
0.004080484,0.008336807,0.005930319,0,0.011363636,0.003270111,0,7.14E-05,0.018537534,6.11E-06,6.11E-06,7.14E-05,0
0.005628254,0.007919967,0.009142575,0.006872852,0.007575758,0.002616089,0,0.000214219,0.055612603,3.05E-05,3.05E-05,0.000214219,0
0.044181793,0.089620675,0.052878676,0.178694158,0.181818182,0.035971223,0.018443311,0.014634324,0.118355028,0.003093385,0.003093385,0.014634324,0
0.012100746,0.029595665,0.01680257,0.006872852,0.007575758,0.012426422,0.005721283,0.004630189,0.047502432,0.00047539,0.00047539,0.004630189,0
0.005206135,0.009170488,0.006177415,0.024054983,0.026515152,0.005232178,0,0,0,0,0,0,0
0.004080484,0.010421009,0.006177415,0,0,0.004578156,0.00617786,0.004403479,0.043617728,0.000425639,0.000425639,0.004403479,0
0.001125651,0.002501042,0.00148258,0,0,0.003270111,0.001290611,0.000830676,0,2.37E-05,2.37E-05,0.000830676,0
0.000562825,0.001667361,0.000988386,0,0,0.001962067,0.000832127,0.000482341,0.018537534,2.95E-05,2.95E-05,0.000482341,0
0.004361897,0.009587328,0.006177415,0.006872852,0.003787879,0.005232178,0.006641503,0.004633179,0.043254247,0.000444962,0.000444962,0.004633179,0
0.012522865,0.026260942,0.017049666,0.020618557,0.022727273,0.011118378,0.009323316,0.007058699,0.071732199,0.000987637,0.000987637,0.007058699,0
0.005206135,0.011254689,0.006671609,0,0,0.008502289,0.000665702,0.000425994,0,1.21E-05,1.21E-05,0.000425994,0
0.010975095,0.015839933,0.009142575,0.006872852,0.007575758,0.013734467,0.006882578,0.004633179,0.020488854,0.000280279,0.000280279,0.004633179,0
0.000844238,0.001250521,0.001235483,0.003436426,0.003787879,0.001962067,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.000281413,0.001250521,0.00074129,0,0,0.001308044,0.000665702,0.000425994,0,1.21E-05,1.21E-05,0.000425994,0
0.007598143,0.018340975,0.011613541,0.013745704,0.015151515,0.003924133,0.006291686,0.003692262,0.074150138,0.000534362,0.000534362,0.003692262,0
0.016321936,0.040850354,0.024956758,0.010309278,0.011363636,0.009810334,0.006447895,0.004005901,0.055612603,0.000462842,0.000462842,0.004005901,0
0.002532714,0.004168404,0.003212256,0.020618557,0.022727273,0.001308044,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.021387365,0.03584827,0.029404497,0.024054983,0.026515152,0.016350556,0.043776073,0.030134864,0.041144284,0.002769959,0.002769959,0.030134864,0
0.00154777,0.003751563,0.002718063,0,0,0.001962067,0.001290611,0.000830676,0,2.37E-05,2.37E-05,0.000830676,0
0.014914873,0.019174656,0.020509019,0.006872852,0.018939394,0.011118378,0.017880515,0.011479954,0.018537534,0.000656484,0.000656484,0.011479953,0
0.028000563,0.048353481,0.027180628,0.037800687,0.034090909,0.019620667,0.024681526,0.01971258,0.196961304,0.006553558,0.006553557,0.01971258,0
0.008723793,0.017924135,0.011613541,0.04467354,0.041666667,0.004578156,0.006291686,0.003849082,0.079943117,0.000591634,0.000591634,0.003849082,0
0.007598143,0.020842018,0.012354831,0.006872852,0.003787879,0.003924133,0.003039705,0.002174588,0.072090412,0.00031095,0.00031095,0.002174588,0
0.000281413,0.001667361,0.000988386,0,0,0.000654022,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.023216547,0.046686119,0.030145787,0.034364261,0.037878788,0.023544801,0.011348717,0.008595732,0.06934411,0.001169154,0.001169154,0.008595732,0
0.001407063,0.001667361,0.001235483,0.020618557,0.022727273,0.001308044,0,0,0,0,0,0,0
0.012944984,0.025427261,0.016308377,0.013745704,0.015151515,0.006540222,0.003039705,0.002835175,0.096807124,0.00051347,0.00051347,0.002835175,0
0.003658365,0.007919967,0.004694836,0.013745704,0.015151515,0.003924133,0.001997106,0.001286709,0,3.67E-05,3.67E-05,0.001286709,0
0.000703532,0.001250521,0.00074129,0.006872852,0.007575758,0.001962067,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.001829182,0.006669446,0.003212256,0,0,0.001962067,0.003332982,0.002306705,0.021907995,0.00014586,0.00014586,0.002306705,0
0.013367103,0.030846186,0.018285149,0.030927835,0.034090909,0.006540222,0.002392773,0.002028307,0.057929795,0.000244847,0.000244847,0.002028307,0
0.01041227,0.022509379,0.013096121,0.027491409,0.03030303,0.007848267,0.000832127,0.000574633,0.018537534,3.48E-05,3.48E-05,0.000574633,0
0.00576896,0.013338891,0.007907092,0.013745704,0.015151515,0.005232178,0.006412262,0.004094867,0.018537534,0.000235475,0.000235475,0.004094867,0
0.003658365,0.007919967,0.004447739,0.003436426,0.003787879,0.003270111,0.001686278,0.00094718,0.037075069,8.51E-05,8.51E-05,0.00094718,0
0.03236246,0.072947061,0.042747714,0.116838488,0.128787879,0.017004578,0.022109084,0.014712802,0.078180037,0.002196618,0.002196618,0.014712802,0
0.008723793,0.022092539,0.01383741,0,0,0.0058862,0.00711182,0.004705065,0.037075069,0.00040641,0.00040641,0.004705065,0
0.008583087,0.022092539,0.01383741,0,0,0.005232178,0.00711182,0.004705065,0.037075069,0.00040641,0.00040641,0.004705065,0
0.008723793,0.022092539,0.01383741,0,0,0.0058862,0.010056368,0.007652289,0.045973085,0.000764107,0.000764107,0.007652289,0
0.004080484,0.007503126,0.006177415,0.006872852,0.007575758,0.003270111,0.000665702,0.000425994,0,1.21E-05,1.21E-05,0.000425994,0
0.002532714,0.003751563,0.003706449,0.006872852,0.007575758,0.002616089,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
0.0088645,0.022092539,0.01383741,0,0,0.006540222,0.00711182,0.004705065,0.037075069,0.00040641,0.00040641,0.004705065,0
0.01618123,0.033764068,0.027180628,0,0,0.005232178,0.01460465,0.011545378,0.123969762,0.002543483,0.002543483,0.011545378,0
0.011960039,0.022092539,0.01680257,0.034364261,0.037878788,0.006540222,0.002769671,0.00184851,0.043254247,0.000180382,0.000180382,0.00184851,0
0.001969889,0.002501042,0.002718063,0,0,0.001962067,0.000166425,9.84E-05,0,2.80E-06,2.80E-06,9.84E-05,0
